cbba_task_allocation,10,7,25,1.0,79.4
ssia_task_allocation,10,7,25,1.7894248608534322,15.2
ilp_task_allocation,10,7,25,1.7894248608534322,39821.1
jv_task_allocation,10,7,25,1.7894248608534322,480.1
rank_assignments_borda,10,7,25,4.502229599973961,299.5
rank_assignments_approval,10,7,25,3.5906649741236207,174.3
rank_assignments_majority_judgment,10,7,25,1.7434169840184879,405.9
rank_assignments_cumulative_voting,10,7,25,4.692396575855223,273.4
rank_assignments_condorcet_method,10,7,25,4.430801028545389,4744.0
rank_assignments_range,10,7,25,5.4004979982423595,53.5
cbba_task_allocation,10,7,25,6.553559222732155,100.5
ssia_task_allocation,10,7,25,6.553559222732154,14.2
ilp_task_allocation,10,7,25,6.553559222732154,38609.8
jv_task_allocation,10,7,25,6.553559222732154,155.4
rank_assignments_borda,10,7,25,5.415305941621732,236.0
rank_assignments_approval,10,7,25,5.308661263548482,177.3
rank_assignments_majority_judgment,10,7,25,3.505630960518179,445.7
rank_assignments_cumulative_voting,10,7,25,5.3460762295348765,278.3
rank_assignments_condorcet_method,10,7,25,5.638284021742669,5530.7
rank_assignments_range,10,7,25,5.638284021742669,60.8
cbba_task_allocation,10,7,25,6.554682159945318,141.2
ssia_task_allocation,10,7,25,6.554682159945318,15.3
ilp_task_allocation,10,7,25,6.643117534094977,37628.2
jv_task_allocation,10,7,25,6.643117534094977,101.9
rank_assignments_borda,10,7,25,1.8216482765354944,265.1
rank_assignments_approval,10,7,25,3.469827165315887,202.9
rank_assignments_majority_judgment,10,7,25,0.9403866809881848,386.3
rank_assignments_cumulative_voting,10,7,25,4.48003124694854,298.5
rank_assignments_condorcet_method,10,7,25,4.48003124694854,6115.4
rank_assignments_range,10,7,25,3.6906063860951077,86.3
cbba_task_allocation,10,7,25,4.48003124694854,92.9
ssia_task_allocation,10,7,25,3.5616639000097643,27.2
ilp_task_allocation,10,7,25,4.48003124694854,36844.5
jv_task_allocation,10,7,25,4.48003124694854,183.1
rank_assignments_borda,10,7,50,4.505207824756697,602.1
rank_assignments_approval,10,7,50,1.624613481756339,399.3
rank_assignments_majority_judgment,10,7,50,4.495003743124045,714.1
rank_assignments_cumulative_voting,10,7,50,4.433779253328126,1160.8
rank_assignments_condorcet_method,10,7,50,5.659815122221137,20966.0
rank_assignments_range,10,7,50,4.495003743124044,100.0
cbba_task_allocation,10,7,50,5.6189987956905245,123.4
ssia_task_allocation,10,7,50,5.552826872375745,14.9
ilp_task_allocation,10,7,50,5.659815122221137,38720.5
jv_task_allocation,10,7,50,5.659815122221137,369.7
rank_assignments_borda,10,7,50,4.4003189792663475,675.3
rank_assignments_approval,10,7,50,1.6740878169449598,669.2
rank_assignments_majority_judgment,10,7,50,3.529261465351691,809.2
rank_assignments_cumulative_voting,10,7,50,3.437733945252742,534.0
rank_assignments_condorcet_method,10,7,50,4.4377339452527425,19564.2
rank_assignments_range,10,7,50,4.519366598313966,99.7
cbba_task_allocation,10,7,50,5.4357647365166155,86.9
ssia_task_allocation,10,7,50,5.4357647365166155,14.4
ilp_task_allocation,10,7,50,5.4357647365166155,35869.0
jv_task_allocation,10,7,50,5.4357647365166155,122.8
rank_assignments_borda,10,7,50,1.9163981382026494,451.8
rank_assignments_approval,10,7,50,1.751586759105556,480.9
rank_assignments_majority_judgment,10,7,50,2.711958467597565,718.4
rank_assignments_cumulative_voting,10,7,50,3.491602382579826,517.9
rank_assignments_condorcet_method,10,7,50,4.501383328450998,19850.6
rank_assignments_range,10,7,50,4.501383328450998,100.6
cbba_task_allocation,10,7,50,5.417781466653647,72.8
ssia_task_allocation,10,7,50,5.417781466653647,14.9
ilp_task_allocation,10,7,50,5.417781466653647,35438.7
jv_task_allocation,10,7,50,5.417781466653647,95.7
rank_assignments_borda,10,7,50,3.866988900823487,456.2
rank_assignments_approval,10,7,50,0.9505907626208377,348.0
rank_assignments_majority_judgment,10,7,50,1.0,728.4
rank_assignments_cumulative_voting,10,7,50,2.9163981382026494,518.1
rank_assignments_condorcet_method,10,7,50,3.9163981382026494,18930.9
rank_assignments_range,10,7,50,3.9163981382026494,122.6
cbba_task_allocation,10,7,50,3.9163981382026494,85.0
ssia_task_allocation,10,7,50,3.866988900823487,17.3
ilp_task_allocation,10,7,50,3.9163981382026494,69344.4
jv_task_allocation,10,7,50,3.9163981382026494,364.5
rank_assignments_borda,10,7,50,3.705822999056082,459.4
rank_assignments_approval,10,7,50,1.7418058132343848,719.1
rank_assignments_majority_judgment,10,7,50,1.7894248608534322,856.7
rank_assignments_cumulative_voting,10,7,50,4.510464472870488,530.2
rank_assignments_condorcet_method,10,7,50,4.584985190248348,20659.4
rank_assignments_range,10,7,50,3.705822999056082,99.8
cbba_task_allocation,10,7,50,6.3611138235198394,116.2
ssia_task_allocation,10,7,50,6.3815219867851445,14.4
ilp_task_allocation,10,7,50,6.381521986785145,37063.4
jv_task_allocation,10,7,50,6.381521986785145,111.8
rank_assignments_borda,10,7,100,3.5974025974025974,1104.1
rank_assignments_approval,10,7,100,1.5837971552257266,987.7
rank_assignments_majority_judgment,10,7,100,1.5837971552257266,1333.8
rank_assignments_cumulative_voting,10,7,100,5.447628812290466,1036.6
rank_assignments_condorcet_method,10,7,100,6.228704879080818,80336.1
rank_assignments_range,10,7,100,5.548123555642352,197.5
cbba_task_allocation,10,7,100,6.310337532142044,83.7
ssia_task_allocation,10,7,100,5.548123555642352,15.5
ilp_task_allocation,10,7,100,6.466490902581128,34640.4
jv_task_allocation,10,7,100,6.466490902581128,130.9
rank_assignments_borda,10,7,100,3.578849721706865,934.0
rank_assignments_approval,10,7,100,1.0,709.1
rank_assignments_majority_judgment,10,7,100,1.7894248608534322,1479.7
rank_assignments_cumulative_voting,10,7,100,3.5788497217068644,1022.6
rank_assignments_condorcet_method,10,7,100,3.5788497217068644,91332.6
rank_assignments_range,10,7,100,3.578849721706865,196.5
cbba_task_allocation,10,7,100,4.578849721706865,169.2
ssia_task_allocation,10,7,100,4.449907235621521,14.9
ilp_task_allocation,10,7,100,4.578849721706865,36320.1
jv_task_allocation,10,7,100,4.578849721706865,180.0
rank_assignments_borda,10,7,100,6.68769325912183,921.6
rank_assignments_approval,10,7,100,6.687693259121831,953.5
rank_assignments_majority_judgment,10,7,100,6.794337937195079,1521.9
rank_assignments_cumulative_voting,10,7,100,6.79433793719508,1147.1
rank_assignments_condorcet_method,10,7,100,6.79433793719508,84184.0
rank_assignments_range,10,7,100,6.79433793719508,200.5
cbba_task_allocation,10,7,100,6.687693259121831,90.9
ssia_task_allocation,10,7,100,6.68769325912183,14.4
ilp_task_allocation,10,7,100,6.79433793719508,35217.2
jv_task_allocation,10,7,100,6.79433793719508,135.1
rank_assignments_borda,10,7,100,4.794437392181752,1106.3
rank_assignments_approval,10,7,100,3.7944373921817527,723.7
rank_assignments_majority_judgment,10,7,100,3.8296534988264312,1986.6
rank_assignments_cumulative_voting,10,7,100,4.794437392181752,1073.7
rank_assignments_condorcet_method,10,7,100,4.901082070255002,83568.7
rank_assignments_range,10,7,100,4.901082070255002,201.9
cbba_task_allocation,10,7,100,5.901082070255002,126.4
ssia_task_allocation,10,7,100,5.901082070255002,14.7
ilp_task_allocation,10,7,100,5.901082070255002,38316.2
jv_task_allocation,10,7,100,5.901082070255002,95.3
rank_assignments_borda,10,7,100,6.110080395794682,924.2
rank_assignments_approval,10,7,100,5.953927025355598,694.3
rank_assignments_majority_judgment,10,7,100,5.953927025355597,1486.0
rank_assignments_cumulative_voting,10,7,100,5.953927025355598,1047.5
rank_assignments_condorcet_method,10,7,100,5.953927025355597,82127.9
rank_assignments_range,10,7,100,6.110080395794682,226.2
cbba_task_allocation,10,7,100,6.229128014842301,141.2
ssia_task_allocation,10,7,100,4.219233147804576,15.5
ilp_task_allocation,10,7,100,6.2291280148423,36795.0
jv_task_allocation,10,7,100,6.2291280148423,192.2
rank_assignments_borda,10,10,10,5.693908291652653,132.0
rank_assignments_approval,10,10,10,6.503741315771391,163.2
rank_assignments_majority_judgment,10,10,10,5.614474497933145,226.7
rank_assignments_cumulative_voting,10,10,10,7.5139453974040435,159.1
rank_assignments_condorcet_method,10,10,10,6.672297627184845,897.3
rank_assignments_range,10,10,10,6.762034957523679,30.7
cbba_task_allocation,10,10,10,7.74001562347427,127.4
ssia_task_allocation,10,10,10,7.503840770758065,16.6
ilp_task_allocation,10,10,10,7.74001562347427,36379.3
jv_task_allocation,10,10,10,7.74001562347427,387.2
rank_assignments_borda,10,10,10,5.3272792370536735,118.9
rank_assignments_approval,10,10,10,6.4565309377339455,136.8
rank_assignments_majority_judgment,10,10,10,3.6144744979331445,347.1
rank_assignments_cumulative_voting,10,10,10,6.399830745695406,370.6
rank_assignments_condorcet_method,10,10,10,5.593578101096899,2258.5
rank_assignments_range,10,10,10,6.223269211991017,40.0
cbba_task_allocation,10,10,10,9.143247729713895,136.9
ssia_task_allocation,10,10,10,7.393337239201902,18.5
ilp_task_allocation,10,10,10,9.143247729713895,43424.7
jv_task_allocation,10,10,10,9.143247729713895,108.1
rank_assignments_borda,10,10,10,8.740015623474271,119.0
rank_assignments_approval,10,10,10,6.467971877746313,91.1
rank_assignments_majority_judgment,10,10,10,5.578605604921394,234.6
rank_assignments_cumulative_voting,10,10,10,7.583274564477572,143.3
rank_assignments_condorcet_method,10,10,10,7.588809686554048,810.7
rank_assignments_range,10,10,10,7.704112373285305,29.8
cbba_task_allocation,10,10,10,8.829752953813104,124.5
ssia_task_allocation,10,10,10,8.539400449174884,17.0
ilp_task_allocation,10,10,10,8.890977443609023,35341.8
jv_task_allocation,10,10,10,8.890977443609023,125.8
rank_assignments_borda,10,10,10,6.0965400514272705,187.3
rank_assignments_approval,10,10,10,5.410702079875012,92.2
rank_assignments_majority_judgment,10,10,10,4.894313706343781,225.9
rank_assignments_cumulative_voting,10,10,10,6.089558311362823,153.1
rank_assignments_condorcet_method,10,10,10,7.3104026299515015,786.7
rank_assignments_range,10,10,10,7.053998632946001,29.3
cbba_task_allocation,10,10,10,9.07051720209615,120.4
ssia_task_allocation,10,10,10,7.250789310939687,16.7
ilp_task_allocation,10,10,10,9.070517202096152,35912.4
jv_task_allocation,10,10,10,9.07051720209615,104.4
rank_assignments_borda,10,10,10,5.364092048302575,211.2
rank_assignments_approval,10,10,10,6.2008267421801255,116.6
rank_assignments_majority_judgment,10,10,10,2.5260391237834847,317.2
rank_assignments_cumulative_voting,10,10,10,5.429141034404192,175.6
rank_assignments_condorcet_method,10,10,10,4.661426293005241,826.7
rank_assignments_range,10,10,10,6.302867558506656,29.5
cbba_task_allocation,10,10,10,6.518943462552485,96.5
ssia_task_allocation,10,10,10,7.347150343390945,17.8
ilp_task_allocation,10,10,10,7.50330371383003,33196.0
jv_task_allocation,10,10,10,7.5033037138300305,137.7
rank_assignments_borda,10,10,25,6.388404271862919,275.0
rank_assignments_approval,10,10,25,4.563275070793868,215.2
rank_assignments_majority_judgment,10,10,25,4.6824022538308245,433.1
rank_assignments_cumulative_voting,10,10,25,6.600769600769601,333.4
rank_assignments_condorcet_method,10,10,25,5.92547928262214,6044.3
rank_assignments_range,10,10,25,7.182353430473732,76.5
cbba_task_allocation,10,10,25,8.58189304429906,91.6
ssia_task_allocation,10,10,25,8.5073723269212,17.1
ilp_task_allocation,10,10,25,8.614017004994448,38823.6
jv_task_allocation,10,10,25,8.614017004994448,487.6
rank_assignments_borda,10,10,25,5.221135450458759,280.8
rank_assignments_approval,10,10,25,6.004180725985237,218.7
rank_assignments_majority_judgment,10,10,25,3.3981201199246316,469.7
rank_assignments_cumulative_voting,10,10,25,5.152328874133385,552.7
rank_assignments_condorcet_method,10,10,25,5.784868014191323,5463.1
rank_assignments_range,10,10,25,6.0751861616523275,68.9
cbba_task_allocation,10,10,25,7.239997540749421,96.6
ssia_task_allocation,10,10,25,7.133352862676172,17.4
ilp_task_allocation,10,10,25,7.9001707009225814,34501.2
jv_task_allocation,10,10,25,7.9001707009225814,125.0
rank_assignments_borda,10,10,25,5.298701298701298,276.9
rank_assignments_approval,10,10,25,4.660482374768089,219.2
rank_assignments_majority_judgment,10,10,25,4.67408781694496,573.0
rank_assignments_cumulative_voting,10,10,25,4.598834749210689,518.8
