Robots,Tasks,Candidates,Voting_Method,Suitability_Method,Score_Voting,Time_Voting,Score_CBBA,Time_CBBA,Score_SSIA,Time_SSIA,Score_ILP,Time_ILP
300,50,500,rank_assignments_approval,evaluate_suitability_priority,817.3862799,459249.7,1017.63628,979871.9,1001.38628,5272.2,1031.88628,1304997.2
300,50,500,rank_assignments_approval,evaluate_suitability_priority,846.3880364,503392.3,1079.138036,923567.3,1066.638036,5166.9,1092.388036,1321500
300,50,500,rank_assignments_approval,evaluate_suitability_priority,735.1449041,434929.5,918.1449041,937374.2,906.1449041,4631.6,923.3949041,1313588.5
300,50,500,rank_assignments_approval,evaluate_suitability_priority,730.4392577,447878.1,952.4392577,1423271.6,925.4392577,5062.5,968.9392577,1240552.1
300,50,500,rank_assignments_approval,evaluate_suitability_priority,754.6196261,463171.1,986.6196261,1430709.5,968.3696261,4626.6,995.6196261,1320135.1
300,50,500,rank_assignments_approval,evaluate_suitability_priority,701.5281897,420326.2,909.5281897,1355078.2,887.0281897,4588.4,919.7781897,1236513
300,50,500,rank_assignments_approval,evaluate_suitability_priority,744.8635495,614421.8,979.6135495,808049.3,981.1135495,5760.1,990.6135495,1352688.3
300,50,500,rank_assignments_approval,evaluate_suitability_priority,862.8412324,430179,1062.841232,962241.2,1056.091232,4631.4,1071.591232,1301464.5
300,50,500,rank_assignments_approval,evaluate_suitability_priority,802.4891343,429478.5,1009.239134,1430177.9,996.2391343,4663.4,1027.239134,1373828.2
300,50,500,rank_assignments_approval,evaluate_suitability_priority,749.561299,654848.2,933.311299,1207165.9,914.561299,5299.9,949.311299,1349240.2
300,50,500,rank_assignments_approval,evaluate_suitability_priority,723.8287539,739670.6,937.8287539,1075287.8,915.8287539,5666.8,945.3287539,1244209.6
300,50,500,rank_assignments_approval,evaluate_suitability_priority,864.7384741,434495.9,1084.488474,1182093.8,1067.988474,4425.9,1091.988474,1298993.2
300,50,500,rank_assignments_approval,evaluate_suitability_priority,858.286198,656085.1,1044.786198,1845600.5,1045.286198,7023.4,1071.786198,1636711.7
300,50,500,rank_assignments_approval,evaluate_suitability_priority,783.2605765,423885.9,973.0105765,1074398.6,959.0105765,4513.8,985.7605765,1293842.1
300,50,500,rank_assignments_approval,evaluate_suitability_priority,781.4095451,431643.9,988.6595451,1145754.4,967.1595451,4518,996.4095451,1390300.7
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,644.5420009,38210.9,800.5420009,1048511.2,795.5420009,6049.5,813.5420009,1279794
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,676.2992322,38850.1,817.2992322,1250936.4,815.7992322,6032.8,827.2992322,1443531.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,624.7893323,38973.5,793.2893323,953901.1,788.7893323,4517.4,799.7893323,1169499.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,614.0084027,38011.4,774.5084027,1323106.6,766.0084027,4881.4,782.5084027,1296803.7
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,611.0060324,41606.1,762.0060324,1247147.1,760.5060324,5795,770.0060324,1313053.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,630.2860695,50371.3,784.7860695,1359852.1,778.2860695,4727,796.2860695,1197703.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,640.9791602,42447.4,808.9791602,1191883.5,790.9791602,5243.3,814.4791602,1223133.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,663.8554992,39659.6,839.8554992,967783.1,836.3554992,4678,848.3554992,1230185
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,664.2158417,43337.2,804.7158417,1338428.6,792.7158417,4864.3,816.7158417,1205040.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,619.7544002,38930.4,782.7544002,1846919.2,771.7544002,6994.1,790.7544002,1570500.6
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,605.7852861,49011.1,749.2852861,752107.2,744.2852861,6830.8,753.2852861,1335379.6
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,630.9478603,50527.4,796.9478603,1299521.4,792.4478603,5901.6,803.4478603,1486784.5
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,661.5526426,58775.5,841.0526426,1246085.1,828.5526426,6357.3,849.0526426,1628915.2
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,634.9973085,54624,793.9973085,1390972.6,783.9973085,6127.9,801.9973085,1494750.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,638.0301624,49245.8,804.0301624,1460852.7,792.0301624,7011.5,815.0301624,1652705.6
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,613.3830439,56027.2,786.3830439,1638665.9,781.3830439,6770.4,799.3830439,1846246.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,628.5129671,59614.3,801.5129671,1317308.2,789.0129671,6958.2,805.5129671,1587068.6
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,629.10804,51850,789.60804,1473475.7,788.10804,6315.1,797.60804,1539235.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,629.3692822,55550.7,812.8692822,1430528.6,804.8692822,6337.1,822.3692822,1638499.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_loose,630.0923288,58187,795.0923288,1919820.8,792.5923288,6680.1,812.5923288,1392833.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,56383.6,94.32901373,106376.8,92.27567733,7782.3,94.32901373,1068356.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,59327.6,112.9492707,111086,126.4174413,4876.5,126.4174413,1083427.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,63241.2,194.1707106,193322.1,194.1707106,5084.3,194.1707106,1070093.7
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,18.29997983,72007.5,127.5864079,134714.2,128.4407508,5120.2,129.0864079,1137879.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,43272.5,113.4576688,114504,110.9576688,6630.4,113.4576688,1095585.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,59973.5,134.432199,178533.1,126.1406797,6521.8,134.432199,1065695.7
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,11.90208615,60486.6,199.2588633,312434.4,195.745058,4697.8,199.2588633,1067568.5
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,41897.3,30.43317629,41763.8,44.02777279,4821.5,45.22150869,1270351.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,12.17848113,64324.9,107.8030898,141434.4,107.8030898,5089.3,107.8030898,1117313.7
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,66705.8,137.7474499,96195.9,137.7474499,6215.4,137.7474499,1279208
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,41785.2,125.5596476,124466.7,120.4681903,6438,125.5596476,1072713.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,42730.3,173.8081394,162968.2,170.4347383,6476,173.8081394,1018094.2
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,57275.4,98.44573679,96705.1,97.94573679,4825.5,98.44573679,1308367.8
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,58942.2,33.79697164,42334.6,33.79697164,7550.2,33.79697164,1125321.6
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,10.7720935,69297.3,113.4178129,148614.4,113.4178129,7302.3,113.4178129,1066206
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,41634.3,106.6187956,95141.6,106.6187956,6027.7,106.6187956,1133880.8
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,13.62580546,50384.9,171.8658764,264644.8,160.2472588,4823.5,171.8658764,1112612.1
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,28.85843363,52319.2,222.5815789,262758.9,218.6683871,6677.9,234.291872,1090350.8
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,34.13746132,63376.8,170.5367108,163398.1,129.1146484,6642.8,170.5367108,1097933.1
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_strict,0,43257.6,178.2863367,122360.6,178.2863367,6067.6,178.2863367,1086477.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,33.34417073,62474.1,494.3022807,845690.3,494.3022807,4594.3,494.3022807,1323635.1
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,39.48714477,43683.2,448.4384502,872492.7,439.7318084,4624.8,449.3117396,1216300
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,62.14847721,41946.3,539.2183113,779899.1,486.1867892,4726.3,539.2183113,1402451.7
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,37.51986431,41441.8,469.7001433,806976.9,448.3182614,6443.5,469.8626663,1578729.8
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,54.49456308,61926.9,494.2095694,759574.1,482.1665006,6444.2,496.3828783,1438457.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,44.82369386,44556.3,520.176737,808354.1,495.7699329,7400.7,523.9165328,1597492.2
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,38.76512945,64896.3,462.3310434,1007018.1,436.6351373,6984,462.3310434,1629773.7
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,58.43620668,63257.1,534.7137746,796357.9,500.878603,4745.9,536.4056458,1309677.8
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,26.80321285,47316.2,586.0265415,830284.2,482.8287125,6547.7,586.2622174,1540864.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,35.65944968,64832.6,394.8939052,953120.1,391.4500975,6839.6,397.6426858,1573165.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,28.15646298,58479.2,580.9447627,822642.5,472.5080051,5707.4,582.0849358,1283877.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,24.36925893,46733.9,685.1302298,627114.6,677.797018,4981.5,685.1302298,1313082.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,40.48023042,41954.8,751.5899977,596307.4,752.2302429,4627.2,753.09777,1267749.1
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,36.28594367,55960.2,500.7546859,732469.3,487.242376,4633,502.54386,1240809.6
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,36.02946677,41716.3,497.1209122,820798.3,497.2369818,6162.4,501.1785997,1380785.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,60.30639737,58124.2,556.6425426,690141.8,556.6425426,3664,557.4726781,1221178.1
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,34.00725719,47831.3,532.0490717,690613.3,467.0113413,4634.6,532.0490717,1451386.3
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,33.49399781,60015.5,492.7067307,894083,483.6851018,6233.8,492.7067307,1619245.7
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,87.82141972,63135.6,585.2932705,778347.6,580.5895207,4565.8,585.2932705,1322827.1
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_distance,39.47800877,44866.9,571.2539732,622084.3,551.3330643,5357.8,571.2539732,1581758.2
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,801.4684301,37934,1027.46843,1339201.3,1006.96843,4439.2,1035.96843,1269990.5
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,812.6893276,38989.6,1037.189328,931310.9,1030.189328,4732.6,1049.939328,1489302.2
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,805.4026736,57243.3,990.9026736,1340672.9,976.9026736,7074.9,998.1526736,1584109.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,782.8647431,48613.1,983.6147431,1055939,971.1147431,6522.9,1004.364743,1521874
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,780.5732536,59582,964.8232536,1578008.4,961.3232536,6819.1,986.3232536,1552848.2
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,703.2523887,49494.8,870.5023887,1127788.3,855.2523887,6206.8,884.0023887,1667194.5
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,854.1767567,56334.9,1059.676757,1321014.8,1032.176757,6934.9,1065.426757,1637265
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,740.0909621,61186.8,927.3409621,2059600.5,909.3409621,7042.1,940.0909621,1560473.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,767.8983257,51697.7,933.6483257,1398015.8,908.1483257,6265.8,938.1483257,1521735.1
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,751.4090168,58052.6,932.9090168,1389599.1,913.1590168,6551.7,947.4090168,1349105.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,700.4979721,46630.5,886.4979721,1041949.7,877.7479721,4508.5,890.4979721,1371325.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,836.394791,39838.2,1046.144791,1196210.3,1019.144791,4969.6,1057.894791,1323849.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,747.0450886,39199.4,938.0450886,1545528.2,936.0450886,4917.9,954.7950886,1402830.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,753.9262905,41452.8,973.1762905,1110040.5,955.9262905,4662,981.1762905,1266761.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,781.1919373,51720.2,1005.441937,1087254.2,977.9419373,5972.6,1019.441937,1426534.5
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,802.4051522,37965.7,1040.155152,1270641.5,1020.405152,4624.8,1046.405152,1304979.4
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,775.0553473,59430.7,963.3053473,1272998.8,950.5553473,6215.2,979.8053473,1466752.9
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,785.2911163,55291.6,1026.541116,946764.9,1014.791116,5697.3,1038.541116,1270814.5
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,770.3664753,38516.1,1001.866475,1123263.9,981.8664753,7086.1,1004.866475,1300700.6
300,50,500,rank_assignments_majority_judgment,evaluate_suitability_priority,781.9279882,42157.9,967.9279882,1276196.6,951.9279882,4462,986.1779882,1300593
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,679.6750236,563348.7,800.1750236,935389.1,801.1750236,4538.7,817.6750236,1377411.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,632.254518,533583.7,774.754518,1476616.2,763.254518,5102.3,778.254518,1231288.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,652.8107303,646944.1,798.8107303,1115438.7,800.3107303,4473.5,815.3107303,1278956.2
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,676.2112464,492871.6,798.2112464,898049.6,792.2112464,4634.2,806.2112464,1286659.1
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,690.8388013,544926.1,820.3388013,1239601.8,814.8388013,7051.8,836.8388013,1621759.1
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,655.9871181,787096.1,777.9871181,1483137.7,771.9871181,6786.2,783.9871181,1663427.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,665.9240675,558404,795.9240675,1266912.1,786.9240675,5893.7,806.4240675,1479971.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,699.5224587,640043.2,824.0224587,1083104.2,820.5224587,6066.2,841.5224587,1249225.1
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,678.4387844,503821.1,819.9387844,1250939.4,813.4387844,4927.5,831.4387844,1267224.2
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,688.6669266,536759.7,811.1669266,980069.8,804.6669266,4446.2,817.6669266,1281778.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,652.5457669,529459.4,786.0457669,869666,781.0457669,4798.7,795.5457669,1213456.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,688.3141473,510154.6,821.3141473,1265438.3,817.8141473,4546.4,836.8141473,1349705.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,650.73465,558110.2,774.23465,1179464.1,765.23465,4763,780.23465,1228876.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,675.270202,480594.3,800.770202,957457.7,798.270202,4644.4,807.770202,1499293.4
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,659.6570481,516306,793.1570481,1444243.4,791.1570481,4665.7,802.6570481,1290213
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,668.7760632,556345.5,815.2760632,1151110,810.7760632,6971.6,827.7760632,1480473.1
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,682.4057098,606065.3,813.4057098,1113869.5,809.9057098,4651.4,826.9057098,1319782.8
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,667.249092,563863.2,794.249092,1023817.6,790.749092,7164.4,804.249092,1589924.4
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,683.1265484,746214.6,815.6265484,1664977.6,813.6265484,6803.6,824.6265484,1486712.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_loose,694.7735506,730113.3,828.2735506,1188868.7,830.7735506,6086.1,845.7735506,1556902.1
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,26.13773,743358.7,61.63663359,47134.6,61.63663359,7511.4,61.63663359,1324464.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,40.5178712,660321.7,159.9555707,193808.7,160.4555707,6513.2,160.4555707,1294816.9
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,34.7390349,707103.3,119.9431783,226792.4,116.5762714,7483.1,130.1589464,1454799
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,50.06726233,713464.5,204.5541213,251247.4,204.5541213,7755.2,204.5541213,1390832.1
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,14.88955986,641385.4,114.6323,150972.6,114.6323,6877,114.6323,1382556.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,10.86863464,805883.4,81.44571276,195525,80.8239519,7850.3,95.86891088,1388621.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,36.55111578,793083,144.7083782,269396.5,120.3899694,7439.5,144.7083782,1493169.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,23.50971041,803470.7,114.295122,203908.9,111.447918,7604.7,114.295122,1307526.4
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,32.82980463,626298.2,63.1523298,119874.4,62.72372378,6513.7,63.1523298,1314769.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,29.09678627,724896.6,116.0387078,197291.2,94.81611741,6247.1,116.0387078,1249877.8
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,42.08827543,671218.3,141.5771656,177656.2,121.4068007,6280,141.5771656,1349897
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,26.19520897,677552.7,176.7576342,258367.6,175.4835808,6122.4,176.7576342,1035135.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,31.29125946,488183.7,71.96449893,82515.5,65.50266561,4911.7,71.96449893,1107800.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,45.34718642,492503.8,156.9621642,185558.4,152.8748142,4644.1,169.7957192,1087827.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,27.4115866,515253.9,101.8275253,91895.7,101.8275253,5700.3,101.8275253,1041735.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,31.91953962,615696,105.8605711,140289.8,105.8605711,6337.3,105.8605711,1186005.4
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,33.0740712,533150.9,61.85229568,52206.3,61.85229568,5187.7,61.85229568,1159343.9
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,31.39385547,551224.6,145.037522,159273.4,145.037522,6218.2,145.037522,1046512.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,25.11768041,614827.7,152.0143889,151057.2,152.0143889,6954,152.0143889,1062651.4
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_strict,62.83372429,579924.2,184.4554723,211594.9,181.8987207,4676.3,184.4554723,1037661.1
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,153.4953238,519806.2,797.6851719,810583.1,762.0412435,3605.2,799.8703876,966100.1
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,128.8271088,803878.5,685.0135769,901315.9,673.2845143,6607,685.0135769,1493947.3
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,68.03868964,682246.6,359.692611,723360.7,351.5448407,6468.3,362.2160887,1461212.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,129.573865,594939.9,479.5252855,1019016.8,423.5865421,6784.8,482.0983094,1712514.4
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,131.3836784,532665.8,750.8924769,724941.3,721.0218781,5304.1,750.9415725,1319763
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,427.3646558,617507.9,832.6045,835675.2,826.7172862,6866.4,833.3609892,1521469.3
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,94.42931803,600396.6,443.5161478,1195773.7,426.6806359,7394.8,444.4158327,1627524.2
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,75.13065765,741370.2,424.5939414,870856.1,428.6045601,6187.1,431.2873656,1663940.3
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,112.2278664,772723.7,456.4232872,1029393.2,456.4232872,7363.4,456.4232872,1649355.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,99.24166086,635343.3,501.0562353,736411.4,489.1679069,4910.5,502.7520795,1401093.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,199.2920921,613221,656.9773879,655723.3,647.0682666,6928.8,656.9773879,1324399.3
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,113.9703592,524716.2,527.5951504,603924.9,527.9326086,4598.1,530.2464629,1318023.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,82.87954382,649194.3,444.1239215,831852.4,431.1550302,6012.4,444.1239215,1296265.2
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,154.2189809,617502.7,598.9125837,679125.1,593.6194728,4589,598.9125837,1350871.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,178.6337255,606590.4,574.9111603,775295.2,572.1067103,5450,575.6468614,1296327.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,144.6726882,545303.9,512.0567773,815753,438.8465579,5755.4,513.1113973,1307003.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,107.9294315,580796.6,510.6029266,878623.8,494.7040863,4709.4,510.6029266,1380372.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,104.9550099,530387.9,441.0736245,726407.2,437.9519234,4512.5,441.4426923,1232277.9
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,113.3340509,532294.8,564.7141211,685620.8,554.455779,4752.7,566.5672537,1370120.6
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_distance,117.6587004,533438.7,544.7774709,616058.3,518.1257756,4438.9,547.6862764,1299696.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,766.9881628,780388.9,948.2381628,2205842.9,903.2381628,6205.5,953.9881628,1635986.4
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,920.4693294,751445.3,1080.469329,1260167.7,1064.969329,6011.4,1086.469329,1534307.8
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,778.4550192,768789,929.2050192,799022.6,925.2050192,7336.1,934.4550192,1722423
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,897.1818025,681779.4,1052.181803,998569,1042.181803,6952.3,1063.681803,1531863.8
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,821.6530388,824782.4,993.4030388,1613113.8,975.4030388,7193.4,1001.153039,1768360.2
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,758.7133641,815541.4,915.2133641,1680632.3,903.4633641,5971.7,938.2133641,1562351.2
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,850.384947,727614.7,1032.884947,1521373.3,1022.134947,5021.2,1040.384947,1482975.2
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,759.5029341,545785.8,914.5029341,1252159,909.5029341,4657.5,926.0029341,1275257.2
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,819.9810608,561277.5,1006.481061,1529834.3,983.9810608,4954.6,1014.981061,1349851.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,764.8763685,511694,930.6263685,1137291,918.1263685,4460.3,936.8763685,1303974.9
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,818.6635962,587096.6,992.1635962,1130552.6,978.6635962,6202.8,1010.163596,1357944.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,803.4306579,566401,967.9306579,925153.3,954.9306579,5025.7,974.6806579,1298171.5
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,841.1025028,722785.5,1013.602503,1039012.6,993.1025028,4852.5,1026.352503,1319062.3
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,714.2071227,709411.4,840.9571227,878798.6,836.9571227,4562.6,851.9571227,1356143.2
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,870.4566712,524681.4,1051.956671,1100387.1,1029.456671,6197.7,1069.706671,1504407.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,784.6369171,529539.4,947.1369171,1092483.5,932.8869171,5615.7,957.6369171,1325475.3
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,784.2432929,585750,945.2432929,1307434,921.4932929,4550.8,958.4932929,1264401.4
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,746.2224562,590095.8,884.9724562,1094370.7,880.9724562,7333.3,897.7224562,1492594.7
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,758.4821303,571158.6,903.7321303,956046.4,893.2321303,4649.3,912.7321303,1383015.9
300,50,500,rank_assignments_cumulative_voting,evaluate_suitability_priority,816.8090408,554356.2,961.0590408,996066.5,960.8090408,5482.8,984.0590408,1480469.5
300,50,500,rank_assignments_range,evaluate_suitability_loose,668.9353212,14334.9,800.4353212,1434681.8,793.4353212,6951,809.4353212,1600559.4
300,50,500,rank_assignments_range,evaluate_suitability_loose,655.5420288,15326.8,778.5420288,1559248.6,774.0420288,7040.8,787.5420288,1648302.5
300,50,500,rank_assignments_range,evaluate_suitability_loose,637.6790742,16674.8,760.1790742,1279934.6,760.6790742,5598.9,773.1790742,1313278
300,50,500,rank_assignments_range,evaluate_suitability_loose,669.7778534,10748.8,798.7778534,1470213.6,791.7778534,4472.8,813.7778534,1236885.6
300,50,500,rank_assignments_range,evaluate_suitability_loose,665.7340084,12886.4,781.7340084,882275.2,769.7340084,6064,797.7340084,1288458.5
300,50,500,rank_assignments_range,evaluate_suitability_loose,649.5774966,11123.9,773.0774966,1230020.1,773.0774966,4635.8,788.0774966,1293116.2
300,50,500,rank_assignments_range,evaluate_suitability_loose,655.4558276,17332.5,771.4558276,875034.2,765.9558276,6392.3,781.4558276,1236738
