Method,Robots,Tasks,Candidates,Score,Task Normalized Score,Score Density,Length
rank_assignments_borda,10,7,50,4.486182989942389,0.8972365979884778,0.0640883284277484,313.0
rank_assignments_approval,10,7,50,4.486182989942388,0.8972365979884775,0.0640883284277484,219.1
rank_assignments_majority_judgment,10,7,50,4.418155779058035,0.8836311558116069,0.06311651112940049,370.6
rank_assignments_cumulative_voting,10,7,50,4.486182989942388,0.8972365979884775,0.0640883284277484,380.4
rank_assignments_condorcet_method,10,7,50,4.4011489763369465,0.8802297952673893,0.06287355680481352,10777.9
rank_assignments_range,10,7,50,4.486182989942389,0.8972365979884778,0.0640883284277484,67.5
cbba_task_allocation,10,7,,4.486182989942389,0.8972365979884778,0.0640883284277484,41.4
ssia_task_allocation,10,7,,4.486182989942389,0.8972365979884778,0.0640883284277484,9.2
ilp_task_allocation,10,7,,4.486182989942388,0.8972365979884775,0.0640883284277484,26430.8
jv_task_allocation,10,7,,4.486182989942389,0.8972365979884778,0.0640883284277484,52.3
rank_assignments_borda,10,7,50,6.46695582409868,0.9238508320140972,0.09238508320140972,304.1
rank_assignments_approval,10,7,50,6.358112286683715,0.9083017552405307,0.09083017552405308,222.0
rank_assignments_majority_judgment,10,7,50,6.18804425947283,0.8840063227818329,0.08840063227818329,411.6
rank_assignments_cumulative_voting,10,7,50,6.358112286683715,0.9083017552405307,0.09083017552405308,375.1
rank_assignments_condorcet_method,10,7,50,6.249268749268749,0.8927526784669642,0.08927526784669641,10955.9
rank_assignments_range,10,7,50,6.466955824098681,0.9238508320140973,0.09238508320140973,63.8
cbba_task_allocation,10,7,,6.466955824098681,0.9238508320140973,0.09238508320140973,49.1
ssia_task_allocation,10,7,,6.46695582409868,0.9238508320140972,0.09238508320140972,8.8
ilp_task_allocation,10,7,,6.46695582409868,0.9238508320140972,0.09238508320140972,23581.4
jv_task_allocation,10,7,,6.466955824098681,0.9238508320140973,0.09238508320140973,54.2
rank_assignments_borda,10,7,50,4.71569807284093,0.9431396145681861,0.067367115326299,317.5
rank_assignments_approval,10,7,50,4.800732086446372,0.9601464172892744,0.06858188694923388,227.9
rank_assignments_majority_judgment,10,7,50,4.535425963997393,0.9070851927994786,0.06479179948567704,371.0
rank_assignments_cumulative_voting,10,7,50,4.664677664677665,0.932935532935533,0.06663825235253808,374.6
rank_assignments_condorcet_method,10,7,50,4.535425963997392,0.9070851927994784,0.06479179948567704,10939.0
rank_assignments_range,10,7,50,4.800732086446373,0.9601464172892745,0.0685818869492339,72.4
cbba_task_allocation,10,7,,4.800732086446372,0.9601464172892744,0.06858188694923388,69.6
ssia_task_allocation,10,7,,4.800732086446372,0.9601464172892744,0.06858188694923388,9.7
ilp_task_allocation,10,7,,4.800732086446373,0.9601464172892745,0.0685818869492339,21627.2
jv_task_allocation,10,7,,4.800732086446372,0.9601464172892744,0.06858188694923388,57.5
rank_assignments_borda,10,7,50,3.451108026295996,0.862777006573999,0.04930154323279994,348.6
rank_assignments_approval,10,7,50,3.451108026295996,0.862777006573999,0.04930154323279994,219.7
rank_assignments_majority_judgment,10,7,50,3.451108026295996,0.862777006573999,0.04930154323279994,380.2
rank_assignments_cumulative_voting,10,7,50,3.3830808154116427,0.8457702038529107,0.04832972593445204,409.7
rank_assignments_condorcet_method,10,7,50,3.3830808154116427,0.8457702038529107,0.04832972593445204,10888.7
rank_assignments_range,10,7,50,3.451108026295996,0.862777006573999,0.04930154323279994,62.3
cbba_task_allocation,10,7,,3.451108026295996,0.862777006573999,0.04930154323279994,58.0
ssia_task_allocation,10,7,,3.451108026295996,0.862777006573999,0.04930154323279994,9.4
ilp_task_allocation,10,7,,3.451108026295996,0.862777006573999,0.04930154323279994,23885.2
jv_task_allocation,10,7,,3.451108026295996,0.862777006573999,0.04930154323279994,52.2
rank_assignments_borda,10,7,50,5.511925654782798,0.9186542757971331,0.0787417950683257,301.9
rank_assignments_approval,10,7,50,5.5119256547827975,0.9186542757971329,0.07874179506832568,265.5
rank_assignments_majority_judgment,10,7,50,5.37587123301409,0.8959785388356817,0.07679816047162985,424.7
rank_assignments_cumulative_voting,10,7,50,5.460905246619533,0.9101508744365888,0.07801293209456477,359.9
rank_assignments_condorcet_method,10,7,50,5.426891641177356,0.904481940196226,0.0775270234453908,11026.9
rank_assignments_range,10,7,50,5.5119256547827975,0.9186542757971329,0.07874179506832568,65.9
cbba_task_allocation,10,7,,5.5119256547827975,0.9186542757971329,0.07874179506832568,86.7
ssia_task_allocation,10,7,,5.379952865667152,0.8966588109445253,0.07685646950953073,9.0
ilp_task_allocation,10,7,,5.5119256547827975,0.9186542757971329,0.07874179506832568,23519.8
jv_task_allocation,10,7,,5.5119256547827975,0.9186542757971329,0.07874179506832568,53.1
rank_assignments_borda,10,7,100,6.175483901047811,0.8822119858639731,0.0882211985863973,622.3
rank_assignments_approval,10,7,100,6.121371346935257,0.874481620990751,0.0874481620990751,430.3
rank_assignments_majority_judgment,10,7,100,6.039738693874034,0.8628198134105762,0.08628198134105762,692.6
rank_assignments_cumulative_voting,10,7,100,5.883276108840019,0.8404680155485742,0.08404680155485741,745.1
rank_assignments_condorcet_method,10,7,100,5.958106040812809,0.8511580058304012,0.08511580058304014,44558.3
rank_assignments_range,10,7,100,6.1890893432246825,0.884155620460669,0.08841556204606689,130.6
cbba_task_allocation,10,7,,6.175483901047811,0.8822119858639731,0.0882211985863973,55.6
ssia_task_allocation,10,7,,6.175483901047811,0.8822119858639731,0.0882211985863973,8.9
ilp_task_allocation,10,7,,6.1890893432246825,0.884155620460669,0.08841556204606689,23793.3
jv_task_allocation,10,7,,6.1890893432246825,0.884155620460669,0.08841556204606689,54.6
rank_assignments_borda,10,7,100,6.202772638862865,0.8861103769804093,0.08861103769804093,603.9
rank_assignments_approval,10,7,100,6.175561754509124,0.8822231077870176,0.08822231077870177,466.2
rank_assignments_majority_judgment,10,7,100,6.066718217094158,0.8666740310134511,0.0866674031013451,676.5
rank_assignments_cumulative_voting,10,7,100,6.053112774917286,0.8647303964167552,0.08647303964167552,731.4
rank_assignments_condorcet_method,10,7,100,6.0500206289679985,0.8642886612811427,0.08642886612811426,43440.3
rank_assignments_range,10,7,100,6.202772638862865,0.8861103769804093,0.08861103769804093,131.0
cbba_task_allocation,10,7,,6.1041331830805525,0.8720190261543647,0.08720190261543646,75.8
ssia_task_allocation,10,7,,6.104133183080552,0.8720190261543646,0.08720190261543645,9.0
ilp_task_allocation,10,7,,6.202772638862865,0.8861103769804093,0.08861103769804093,38835.5
jv_task_allocation,10,7,,6.202772638862864,0.8861103769804092,0.08861103769804092,53.1
rank_assignments_borda,10,7,100,6.204179279367249,0.8863113256238927,0.08863113256238928,617.3
rank_assignments_approval,10,7,100,6.204179279367249,0.8863113256238927,0.08863113256238928,440.5
rank_assignments_majority_judgment,10,7,100,6.20417927936725,0.8863113256238929,0.08863113256238929,683.2
rank_assignments_cumulative_voting,10,7,100,6.142954789571331,0.8775649699387615,0.08775649699387615,787.0
rank_assignments_condorcet_method,10,7,100,6.057920775965889,0.8654172537094127,0.08654172537094128,44587.0
rank_assignments_range,10,7,100,6.20417927936725,0.8863113256238929,0.08863113256238929,127.8
cbba_task_allocation,10,7,,5.496077856980113,0.9160129761633522,0.07851539795685876,72.5
ssia_task_allocation,10,7,,4.753865182436611,0.9507730364873221,0.06791235974909444,9.4
ilp_task_allocation,10,7,,6.20417927936725,0.8863113256238929,0.08863113256238929,22750.0
jv_task_allocation,10,7,,6.204179279367249,0.8863113256238927,0.08863113256238928,65.4
rank_assignments_borda,10,7,100,6.291439638056179,0.8987770911508827,0.08987770911508827,589.8
rank_assignments_approval,10,7,100,6.29143963805618,0.8987770911508829,0.08987770911508829,435.6
rank_assignments_majority_judgment,10,7,100,6.291439638056179,0.8987770911508827,0.08987770911508827,652.8
rank_assignments_cumulative_voting,10,7,100,6.223412427171826,0.8890589181674037,0.08890589181674037,724.5
rank_assignments_condorcet_method,10,7,100,6.29143963805618,0.8987770911508829,0.08987770911508829,44455.4
rank_assignments_range,10,7,100,6.29143963805618,0.8987770911508829,0.08987770911508829,134.3
cbba_task_allocation,10,7,,6.29143963805618,0.8987770911508829,0.08987770911508829,42.4
ssia_task_allocation,10,7,,5.29143963805618,0.8819066063426967,0.075591994829374,9.7
ilp_task_allocation,10,7,,6.29143963805618,0.8987770911508829,0.08987770911508829,25169.0
jv_task_allocation,10,7,,6.29143963805618,0.8987770911508829,0.08987770911508829,58.3
rank_assignments_borda,10,7,100,6.2768086414702955,0.8966869487814708,0.08966869487814708,598.4
rank_assignments_approval,10,7,100,6.2768086414702955,0.8966869487814708,0.08966869487814708,442.4
rank_assignments_majority_judgment,10,7,100,6.096536532626758,0.8709337903752512,0.08709337903752512,684.3
rank_assignments_cumulative_voting,10,7,100,6.140754219701588,0.8772506028145125,0.08772506028145126,831.7
rank_assignments_condorcet_method,10,7,100,6.123747416980501,0.874821059568643,0.0874821059568643,43931.6
rank_assignments_range,10,7,100,6.276808641470296,0.8966869487814709,0.08966869487814709,128.2
cbba_task_allocation,10,7,,6.276808641470296,0.8966869487814709,0.08966869487814709,77.7
ssia_task_allocation,10,7,,5.358441294531521,0.8930735490885868,0.0765491613504503,9.0
ilp_task_allocation,10,7,,6.2768086414702955,0.8966869487814708,0.08966869487814708,22905.2
jv_task_allocation,10,7,,6.276808641470296,0.8966869487814709,0.08966869487814709,57.1
rank_assignments_borda,10,10,10,6.987539487539488,0.873442435942436,0.06987539487539488,122.3
rank_assignments_approval,10,10,10,7.025706597135168,0.878213324641896,0.07025706597135169,58.7
rank_assignments_majority_judgment,10,10,10,6.958473315616173,0.8698091644520216,0.06958473315616173,170.0
rank_assignments_cumulative_voting,10,10,10,7.025706597135168,0.878213324641896,0.07025706597135169,91.1
rank_assignments_condorcet_method,10,10,10,7.025706597135168,0.878213324641896,0.07025706597135169,462.3
rank_assignments_range,10,10,10,7.025706597135168,0.878213324641896,0.07025706597135169,19.2
cbba_task_allocation,10,10,,6.8964548964548955,0.8620568620568619,0.06896454896454896,93.0
ssia_task_allocation,10,10,,6.987539487539488,0.873442435942436,0.06987539487539488,10.9
ilp_task_allocation,10,10,,7.025706597135168,0.878213324641896,0.07025706597135169,21321.1
jv_task_allocation,10,10,,7.025706597135168,0.878213324641896,0.07025706597135169,56.4
rank_assignments_borda,10,10,10,6.470315398886828,0.9243307712695469,0.06470315398886828,93.4
rank_assignments_approval,10,10,10,6.470315398886828,0.9243307712695469,0.06470315398886828,59.1
rank_assignments_majority_judgment,10,10,10,6.470315398886827,0.9243307712695467,0.06470315398886826,113.8
rank_assignments_cumulative_voting,10,10,10,6.432900432900432,0.9189857761286332,0.06432900432900432,91.5
rank_assignments_condorcet_method,10,10,10,6.432900432900432,0.9189857761286332,0.06432900432900432,472.9
rank_assignments_range,10,10,10,6.531539888682746,0.9330771269546779,0.06531539888682746,18.9
cbba_task_allocation,10,10,,6.531539888682746,0.9330771269546779,0.06531539888682746,56.0
ssia_task_allocation,10,10,,6.531539888682746,0.9330771269546779,0.06531539888682746,11.6
ilp_task_allocation,10,10,,6.531539888682746,0.9330771269546779,0.06531539888682746,36334.7
jv_task_allocation,10,10,,6.531539888682746,0.9330771269546779,0.06531539888682746,61.9
rank_assignments_borda,10,10,10,7.610487257103799,0.9513109071379748,0.07610487257103798,76.4
rank_assignments_approval,10,10,10,7.610487257103799,0.9513109071379748,0.07610487257103798,57.0
rank_assignments_majority_judgment,10,10,10,7.5390586856752275,0.9423823357094034,0.07539058685675228,120.1
rank_assignments_cumulative_voting,10,10,10,7.5390586856752275,0.9423823357094034,0.07539058685675228,92.4
rank_assignments_condorcet_method,10,10,10,7.556374702991245,0.9445468378739056,0.07556374702991245,472.4
rank_assignments_range,10,10,10,7.62409269928067,0.9530115874100837,0.0762409269928067,18.8
cbba_task_allocation,10,10,,7.624092699280669,0.9530115874100836,0.07624092699280668,74.9
ssia_task_allocation,10,10,,7.62409269928067,0.9530115874100837,0.0762409269928067,11.1
ilp_task_allocation,10,10,,7.62409269928067,0.9530115874100837,0.0762409269928067,23596.7
jv_task_allocation,10,10,,7.62409269928067,0.9530115874100837,0.0762409269928067,55.2
rank_assignments_borda,10,10,10,5.720160791589363,0.9533601319315604,0.057201607915893626,150.7
rank_assignments_approval,10,10,10,5.465058750773037,0.9108431251288395,0.054650587507730365,58.6
rank_assignments_majority_judgment,10,10,10,5.720160791589363,0.9533601319315604,0.057201607915893626,118.2
rank_assignments_cumulative_voting,10,10,10,5.550092764378478,0.9250154607297464,0.05550092764378478,99.4
rank_assignments_condorcet_method,10,10,10,5.720160791589363,0.9533601319315604,0.057201607915893626,508.0
rank_assignments_range,10,10,10,5.720160791589363,0.9533601319315604,0.057201607915893626,19.9
cbba_task_allocation,10,10,,5.720160791589363,0.9533601319315604,0.057201607915893626,125.2
ssia_task_allocation,10,10,,5.588188002473717,0.9313646670789528,0.05588188002473717,12.3
ilp_task_allocation,10,10,,5.720160791589363,0.9533601319315604,0.057201607915893626,28642.8
jv_task_allocation,10,10,,5.720160791589363,0.9533601319315604,0.057201607915893626,54.1
rank_assignments_borda,10,10,10,8.1825760434783,0.9091751159420333,0.081825760434783,76.4
rank_assignments_approval,10,10,10,8.25400461490687,0.9171116238785412,0.08254004614906871,56.6
rank_assignments_majority_judgment,10,10,10,8.267610057083742,0.9186233396759713,0.08267610057083742,118.9
rank_assignments_cumulative_voting,10,10,10,8.267610057083742,0.9186233396759713,0.08267610057083742,117.1
rank_assignments_condorcet_method,10,10,10,8.267610057083742,0.9186233396759713,0.08267610057083742,529.4
rank_assignments_range,10,10,10,8.267610057083742,0.9186233396759713,0.08267610057083742,19.7
cbba_task_allocation,10,10,,8.267610057083742,0.9186233396759713,0.08267610057083742,56.0
ssia_task_allocation,10,10,,8.135637267968095,0.9039596964408995,0.08135637267968095,11.1
ilp_task_allocation,10,10,,8.267610057083742,0.9186233396759713,0.08267610057083742,24476.8
jv_task_allocation,10,10,,8.267610057083742,0.9186233396759713,0.08267610057083742,57.1
rank_assignments_borda,10,10,25,8.581808153236725,0.953534239248525,0.08581808153236725,170.2
rank_assignments_approval,10,10,25,8.581808153236725,0.953534239248525,0.08581808153236725,132.3
rank_assignments_majority_judgment,10,10,25,8.581808153236725,0.953534239248525,0.08581808153236725,223.9
rank_assignments_cumulative_voting,10,10,25,8.581808153236725,0.953534239248525,0.08581808153236725,228.1
rank_assignments_condorcet_method,10,10,25,8.452556452556452,0.9391729391729391,0.08452556452556452,3122.6
rank_assignments_range,10,10,25,8.581808153236725,0.953534239248525,0.08581808153236725,41.3
cbba_task_allocation,10,10,,8.452556452556452,0.9391729391729391,0.08452556452556452,71.0
ssia_task_allocation,10,10,,7.66313159170302,0.9578914489628775,0.0766313159170302,10.4
ilp_task_allocation,10,10,,8.581808153236725,0.953534239248525,0.08581808153236725,21969.0
jv_task_allocation,10,10,,8.581808153236725,0.953534239248525,0.08581808153236725,54.4
rank_assignments_borda,10,10,25,6.864781293352721,0.8580976616690901,0.0686478129335272,175.8
rank_assignments_approval,10,10,25,6.728726871584014,0.8410908589480017,0.06728726871584013,136.4
rank_assignments_majority_judgment,10,10,25,6.8647812933527215,0.8580976616690902,0.06864781293352722,231.4
rank_assignments_cumulative_voting,10,10,25,6.8647812933527215,0.8580976616690902,0.06864781293352722,209.7
rank_assignments_condorcet_method,10,10,25,6.8647812933527215,0.8580976616690902,0.06864781293352722,3162.6
rank_assignments_range,10,10,25,6.864781293352722,0.8580976616690903,0.06864781293352723,54.6
cbba_task_allocation,10,10,,6.8647812933527215,0.8580976616690902,0.06864781293352722,85.8
ssia_task_allocation,10,10,,5.834540105968677,0.8335057294240967,0.05834540105968677,11.8
ilp_task_allocation,10,10,,6.8647812933527215,0.8580976616690902,0.06864781293352722,23726.6
jv_task_allocation,10,10,,6.8647812933527215,0.8580976616690902,0.06864781293352722,52.0
rank_assignments_borda,10,10,25,6.076808641470296,0.8681155202100423,0.060768086414702965,240.8
rank_assignments_approval,10,10,25,6.022386872762812,0.8603409818232589,0.060223868727628124,135.4
rank_assignments_majority_judgment,10,10,25,6.076808641470296,0.8681155202100423,0.060768086414702965,228.6
rank_assignments_cumulative_voting,10,10,25,5.876128369361452,0.8394469099087789,0.058761283693614524,213.9
rank_assignments_condorcet_method,10,10,25,6.076808641470296,0.8681155202100423,0.060768086414702965,3061.5
rank_assignments_range,10,10,25,6.076808641470296,0.8681155202100423,0.060768086414702965,41.9
